date ,departure_city,departure_airport,arrival_city,stops,prices,flight_duration,arrival_airport,departure_time,arrival_time
12/19/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,12:00 PM,1:30 PM
12/19/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,3:00 PM,4:30 PM
12/19/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,2:00 PM,3:30 PM
12/19/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,5:10 PM,6:40 PM
12/19/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,7:25 PM,8:55 PM
12/19/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,8:50 AM,10:20 AM
12/19/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,10:00 AM,11:30 AM
12/19/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,6:20 PM,7:50 PM
12/19/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,6:45 AM,8:15 AM
12/19/2024,YYZ,Pearson Intl,JFK,0,233,91,John F Kennedy Intl,8:50 PM,10:21 PM
12/19/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,4:20 PM,5:56 PM
12/19/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,8:55 PM,10:31 PM
12/19/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,6:15 AM,7:51 AM
12/19/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,6:15 PM,7:51 PM
12/20/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,6:45 AM,8:15 AM
12/20/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,10:00 AM,11:30 AM
12/20/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,6:20 PM,7:50 PM
12/20/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,2:00 PM,3:30 PM
12/20/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,8:50 AM,10:20 AM
12/20/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,5:10 PM,6:40 PM
12/20/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,7:25 PM,8:55 PM
12/20/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,3:00 PM,4:30 PM
12/20/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,12:00 PM,1:30 PM
12/20/2024,YYZ,Pearson Intl,JFK,0,233,91,John F Kennedy Intl,8:50 PM,10:21 PM
12/20/2024,YYZ,Pearson Intl,JFK,0,233,91,John F Kennedy Intl,8:50 PM,10:21 PM
12/20/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,6:15 PM,7:51 PM
12/20/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,8:55 PM,10:31 PM
12/20/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,4:20 PM,5:56 PM
12/21/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,5:10 PM,6:40 PM
12/21/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,2:00 PM,3:30 PM
12/21/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,9:00 AM,10:30 AM
12/21/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,12:00 PM,1:30 PM
12/21/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,3:00 PM,4:30 PM
12/21/2024,YYZ,Pearson Intl,JFK,0,233,91,John F Kennedy Intl,8:50 PM,10:21 PM
12/21/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,5:15 PM,6:51 PM
12/21/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,8:55 PM,10:31 PM
12/21/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,6:15 PM,7:51 PM
12/21/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,1:15 PM,2:51 PM
12/21/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,7:40 AM,9:16 AM
12/21/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,2:20 PM,3:56 PM
12/21/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,4:20 PM,5:56 PM
12/21/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,6:15 AM,7:51 AM
12/22/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,7:25 PM,8:55 PM
12/22/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,8:50 AM,10:20 AM
12/22/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,10:00 AM,11:30 AM
12/22/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,2:00 PM,3:30 PM
12/22/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,3:00 PM,4:30 PM
12/22/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,6:20 PM,7:50 PM
12/22/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,5:10 PM,6:40 PM
12/22/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,12:00 PM,1:30 PM
12/22/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,6:15 AM,7:51 AM
12/22/2024,YTZ,Toronto Island,EWR,1,233,365,Newark,11:35 AM,5:40 PM
12/22/2024,YYZ,Pearson Intl,LGA,1,240,211,LaGuardia,6:00 AM,9:31 AM
12/22/2024,YYZ,Pearson Intl,LGA,1,240,262,LaGuardia,6:00 AM,10:22 AM
12/22/2024,YYZ,Pearson Intl,LGA,1,240,376,LaGuardia,10:19 AM,4:35 PM
12/22/2024,YYZ,Pearson Intl,LGA,1,240,380,LaGuardia,2:50 PM,9:10 PM
12/23/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,2:00 PM,3:30 PM
12/23/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,10:00 AM,11:30 AM
12/23/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,6:20 PM,7:50 PM
12/23/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,7:25 PM,8:55 PM
12/23/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,12:00 PM,1:30 PM
12/23/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,8:50 AM,10:20 AM
12/23/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,3:00 PM,4:30 PM
12/23/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,5:10 PM,6:40 PM
12/23/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,6:45 AM,8:15 AM
12/23/2024,YTZ,Toronto Island,EWR,1,233,210,Newark,2:10 PM,5:40 PM
12/23/2024,YYZ,Pearson Intl,LGA,1,240,217,LaGuardia,2:50 PM,6:27 PM
12/23/2024,YYZ,Pearson Intl,LGA,1,240,222,LaGuardia,7:40 PM,11:22 PM
12/23/2024,YYZ,Pearson Intl,LGA,1,240,262,LaGuardia,6:00 AM,10:22 AM
12/23/2024,YYZ,Pearson Intl,LGA,1,240,276,LaGuardia,2:50 PM,7:26 PM
12/24/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,5:10 PM,6:40 PM
12/24/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,6:20 PM,7:50 PM
12/24/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,10:00 AM,11:30 AM
12/24/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,2:00 PM,3:30 PM
12/24/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,8:50 AM,10:20 AM
12/24/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,3:00 PM,4:30 PM
12/24/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,7:25 PM,8:55 PM
12/24/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,12:00 PM,1:30 PM
12/24/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,6:45 AM,8:15 AM
12/24/2024,YYZ,Pearson Intl,JFK,0,233,91,John F Kennedy Intl,8:50 PM,10:21 PM
12/24/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,4:20 PM,5:56 PM
12/24/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,6:15 AM,7:51 AM
12/24/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,1:15 PM,2:51 PM
12/24/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,4:20 PM,5:56 PM
12/25/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,5:10 PM,6:40 PM
12/25/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,8:50 AM,10:20 AM
12/25/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,10:00 AM,11:30 AM
12/25/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,3:00 PM,4:30 PM
12/25/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,6:45 AM,8:15 AM
12/25/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,2:00 PM,3:30 PM
12/25/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,7:25 PM,8:55 PM
12/25/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,12:00 PM,1:30 PM
12/25/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,6:20 PM,7:50 PM
12/25/2024,YYZ,Pearson Intl,JFK,0,233,91,John F Kennedy Intl,8:50 PM,10:21 PM
12/25/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,6:15 AM,7:51 AM
12/25/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,5:15 PM,6:51 PM
12/25/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,1:15 PM,2:51 PM
12/25/2024,YYZ,Pearson Intl,LGA,0,233,96,LaGuardia,6:15 AM,7:51 AM
12/26/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,2:00 PM,3:30 PM
12/26/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,3:00 PM,4:30 PM
12/26/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,7:25 PM,8:55 PM
12/26/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,8:50 AM,10:20 AM
12/26/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,5:10 PM,6:40 PM
12/26/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,10:00 AM,11:30 AM
12/26/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,6:45 AM,8:15 AM
12/26/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,12:00 PM,1:30 PM
12/26/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,6:20 PM,7:50 PM
12/26/2024,YTZ,Toronto Island,EWR,1,233,210,Newark,2:10 PM,5:40 PM
12/26/2024,YYZ,Pearson Intl,EWR,0,268,96,Newark,9:10 PM,10:46 PM
12/26/2024,YYZ,Pearson Intl,EWR,0,268,96,Newark,6:40 AM,8:16 AM
12/26/2024,YYZ,Pearson Intl,EWR,0,268,96,Newark,9:10 PM,10:46 PM
12/26/2024,YYZ,Pearson Intl,EWR,0,268,102,Newark,6:15 AM,7:57 AM
12/27/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,7:25 PM,8:55 PM
12/27/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,8:50 AM,10:20 AM
12/27/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,6:45 AM,8:15 AM
12/27/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,2:00 PM,3:30 PM
12/27/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,10:00 AM,11:30 AM
12/27/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,3:00 PM,4:30 PM
12/27/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,5:10 PM,6:40 PM
12/27/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,12:00 PM,1:30 PM
12/27/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,6:20 PM,7:50 PM
12/27/2024,YTZ,Toronto Island,EWR,1,233,210,Newark,2:10 PM,5:40 PM
12/27/2024,YYZ,Pearson Intl,JFK,0,249,122,John F Kennedy Intl,8:30 AM,10:32 AM
12/27/2024,YYZ,Pearson Intl,EWR,0,268,96,Newark,6:40 AM,8:16 AM
12/27/2024,YYZ,Pearson Intl,EWR,0,268,96,Newark,9:10 PM,10:46 PM
12/27/2024,YYZ,Pearson Intl,EWR,0,268,96,Newark,7:10 PM,8:46 PM
12/28/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,12:00 PM,1:30 PM
12/28/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,3:00 PM,4:30 PM
12/28/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,9:00 AM,10:30 AM
12/28/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,2:00 PM,3:30 PM
12/28/2024,YTZ,Toronto Island,EWR,0,227,90,Newark,5:10 PM,6:40 PM
12/28/2024,YYZ,Pearson Intl,JFK,0,233,91,John F Kennedy Intl,8:50 PM,10:21 PM
12/28/2024,YYZ,Pearson Intl,JFK,0,233,91,John F Kennedy Intl,8:50 PM,10:21 PM
12/28/2024,YYZ,Pearson Intl,EWR,1,240,245,Newark,7:25 AM,11:30 AM
12/28/2024,YYZ,Pearson Intl,LGA,0,248,96,LaGuardia,4:20 PM,5:56 PM
12/28/2024,YYZ,Pearson Intl,LGA,0,248,96,LaGuardia,6:15 AM,7:51 AM
12/28/2024,YYZ,Pearson Intl,LGA,0,248,96,LaGuardia,6:15 PM,7:51 PM
12/28/2024,YYZ,Pearson Intl,LGA,0,248,96,LaGuardia,6:15 AM,7:51 AM
12/28/2024,YYZ,Pearson Intl,EWR,0,268,96,Newark,6:40 AM,8:16 AM
12/28/2024,YYZ,Pearson Intl,EWR,0,268,96,Newark,4:40 PM,6:16 PM
3/17/2024,YTO,Union Station,NYC,,181,90,Port Authority,9:00 PM,7:55 am+1
3/17/2024,YTZ,Toronto Island,EWR,,258,106,Newark,7:25 PM,8:55 PM
3/17/2024,YYZ,Pearson Intl,JFK,0,259,111,John F Kennedy Intl,10:05 AM,11:51 AM
3/17/2024,YYZ,Pearson Intl,LGA,0,259,127,LaGuardia,5:05 PM,6:56 PM
3/17/2024,YYZ,Pearson Intl,JFK,0,259,90,John F Kennedy Intl,6:00 AM,8:07 AM
3/17/2024,YTZ,Toronto Island,EWR,0,260,90,Newark,8:50 AM,10:20 AM
3/17/2024,YTZ,Toronto Island,EWR,0,260,90,Newark,2:00 PM,3:30 PM
3/17/2024,YTZ,Toronto Island,EWR,0,260,90,Newark,12:00 PM,1:30 PM
3/17/2024,YTZ,Toronto Island,EWR,0,260,90,Newark,6:20 PM,7:50 PM
3/17/2024,YTZ,Toronto Island,EWR,0,260,365,Newark,3:00 PM,4:30 PM
3/17/2024,YTZ,Toronto Island,EWR,0,262,95,Newark,11:35 AM,5:40 PM
3/17/2024,YYZ,Pearson Intl,LGA,1,264,99,LaGuardia,6:54 AM,8:29 AM
3/17/2024,YYZ,Pearson Intl,LGA,0,264,99,LaGuardia,10:51 AM,12:30 PM
3/17/2024,YYZ,Pearson Intl,LGA,0,264,102,LaGuardia,7:42 PM,9:21 PM
3/17/2024,YYZ,Pearson Intl,JFK,0,264,103,John F Kennedy Intl,10:29 AM,12:11 PM
3/17/2024,YYZ,Pearson Intl,JFK,0,264,401,John F Kennedy Intl,7:30 AM,9:13 AM
3/17/2024,YYZ,Pearson Intl,LGA,0,267,90,LaGuardia,2:45 PM,9:26 PM
3/17/2024,YTZ,Toronto Island,EWR,1,275,90,Newark,5:10 PM,6:40 PM
3/17/2024,YTZ,Toronto Island,EWR,0,284,91,Newark,10:00 AM,11:30 AM
3/17/2024,YYZ,Pearson Intl,JFK,0,296,91,John F Kennedy Intl,8:55 PM,10:26 PM
3/17/2024,YYZ,Pearson Intl,JFK,0,296,91,John F Kennedy Intl,1:40 PM,3:11 PM
3/17/2024,YYZ,Pearson Intl,JFK,0,296,95,John F Kennedy Intl,8:55 PM,10:26 PM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,95,Newark,6:25 PM,8:00 PM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,95,Newark,12:00 PM,1:35 PM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,95,Newark,8:10 AM,9:45 AM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,95,Newark,4:25 PM,6:00 PM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,96,Newark,9:00 PM,10:35 PM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,96,Newark,8:40 AM,10:16 AM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,96,Newark,11:40 AM,1:16 PM
3/17/2024,YYZ,Pearson Intl,LGA,0,296,96,LaGuardia,5:15 PM,6:51 PM
3/17/2024,YYZ,Pearson Intl,LGA,0,296,96,LaGuardia,8:55 PM,10:31 PM
3/17/2024,YYZ,Pearson Intl,LGA,0,296,100,LaGuardia,6:15 PM,7:51 PM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,100,Newark,6:40 AM,8:20 AM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,100,Newark,9:10 PM,10:50 PM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,104,Newark,7:10 PM,8:50 PM
3/17/2024,YYZ,Pearson Intl,LGA,0,296,104,LaGuardia,6:15 AM,7:59 AM
3/17/2024,YYZ,Pearson Intl,LGA,0,296,107,LaGuardia,6:15 AM,7:59 AM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,109,Newark,4:40 PM,6:27 PM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,109,Newark,7:30 AM,9:19 AM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,109,Newark,6:40 PM,8:29 PM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,109,Newark,9:30 AM,11:19 AM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,109,Newark,3:30 PM,5:19 PM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,109,Newark,5:40 PM,7:29 PM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,109,Newark,5:40 PM,7:29 PM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,109,Newark,7:30 AM,9:19 AM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,109,Newark,3:30 PM,5:19 PM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,109,Newark,6:40 PM,8:29 PM
3/17/2024,YYZ,Pearson Intl,EWR,0,296,295,Newark,9:30 AM,11:19 AM
3/17/2024,YYZ,Pearson Intl,EWR,0,303,358,Newark,4:50 PM,9:45 PM
3/17/2024,YYZ,Pearson Intl,EWR,1,303,395,Newark,7:30 AM,1:28 PM
3/17/2024,YYZ,Pearson Intl,EWR,1,303,420,Newark,10:00 AM,4:35 PM
3/17/2024,YYZ,Pearson Intl,EWR,1,303,433,Newark,2:45 PM,9:45 PM
3/17/2024,YYZ,Pearson Intl,EWR,1,303,405,Newark,6:15 AM,1:28 PM
3/17/2024,YYZ,Pearson Intl,EWR,1,305,400,Newark,6:10 PM,12:55 am+1
3/17/2024,YYZ,Pearson Intl,EWR,1,309,419,Newark,11:00 AM,5:40 PM
3/17/2024,YYZ,Pearson Intl,EWR,1,311,96,Newark,6:15 AM,1:14 PM
3/17/2024,YYZ,Pearson Intl,LGA,1,314,96,LaGuardia,7:15 PM,8:51 PM
3/17/2024,YYZ,Pearson Intl,LGA,0,314,110,LaGuardia,11:45 AM,1:21 PM
3/18/2024,YTO,Union Station,NYC,,133,90,Port Authority,7:30 AM,9:00 PM
3/18/2024,YTZ,Toronto Island,EWR,,267,90,Newark,2:00 PM,3:30 PM
3/18/2024,YTZ,Toronto Island,EWR,0,267,90,Newark,3:00 PM,4:30 PM
3/18/2024,YTZ,Toronto Island,EWR,0,267,90,Newark,7:25 PM,8:55 PM
3/18/2024,YTZ,Toronto Island,EWR,0,267,90,Newark,5:10 PM,6:40 PM
3/18/2024,YTZ,Toronto Island,EWR,0,267,90,Newark,8:50 AM,10:20 AM
3/18/2024,YTZ,Toronto Island,EWR,0,267,90,Newark,6:20 PM,7:50 PM
3/18/2024,YTZ,Toronto Island,EWR,0,267,90,Newark,10:00 AM,11:30 AM
3/18/2024,YTZ,Toronto Island,EWR,0,267,222,Newark,6:45 AM,8:15 AM
3/18/2024,YYZ,Pearson Intl,LGA,0,267,255,LaGuardia,7:40 PM,11:22 PM
3/18/2024,YYZ,Pearson Intl,LGA,1,267,401,LaGuardia,2:45 PM,7:00 PM
3/18/2024,YYZ,Pearson Intl,LGA,1,267,466,LaGuardia,2:45 PM,9:26 PM
3/18/2024,YYZ,Pearson Intl,LGA,1,267,586,LaGuardia,6:15 AM,2:01 PM
3/18/2024,YYZ,Pearson Intl,LGA,1,267,99,LaGuardia,6:15 AM,4:01 PM
3/18/2024,YYZ,Pearson Intl,LGA,1,267,99,LaGuardia,9:00 PM,9:06 am+1
3/18/2024,YYZ,Pearson Intl,LGA,1,264,103,LaGuardia,7:42 PM,9:21 PM
3/18/2024,YYZ,Pearson Intl,LGA,,264,222,LaGuardia,1:59 PM,3:38 PM
3/18/2024,YYZ,Pearson Intl,JFK,0,264,255,John F Kennedy Intl,7:30 AM,9:13 AM
3/18/2024,YYZ,Pearson Intl,LGA,0,267,401,LaGuardia,7:40 PM,11:22 PM
3/18/2024,YYZ,Pearson Intl,LGA,0,267,91,LaGuardia,2:45 PM,7:00 PM
3/18/2024,YYZ,Pearson Intl,LGA,1,267,91,LaGuardia,2:45 PM,9:26 PM
3/18/2024,YYZ,Pearson Intl,JFK,1,275,96,John F Kennedy Intl,8:55 PM,10:26 PM
3/18/2024,YYZ,Pearson Intl,JFK,1,275,90,John F Kennedy Intl,8:55 PM,10:26 PM
3/18/2024,YYZ,Pearson Intl,LGA,0,275,392,LaGuardia,6:15 PM,7:51 PM
3/18/2024,YTZ,Toronto Island,EWR,0,277,91,Newark,12:00 PM,1:30 PM
3/18/2024,YYZ,Pearson Intl,LGA,0,282,91,LaGuardia,4:50 PM,11:22 PM
3/18/2024,YYZ,Pearson Intl,JFK,0,296,95,John F Kennedy Intl,1:40 PM,3:11 PM
3/19/2024,YTO,Union Station,NYC,,127,90,Port Authority,9:00 PM,7:55 am+1
3/19/2024,YTZ,Toronto Island,EWR,,210,90,Newark,6:20 PM,7:50 PM
3/19/2024,YTZ,Toronto Island,EWR,0,210,90,Newark,5:10 PM,6:40 PM
3/19/2024,YTZ,Toronto Island,EWR,0,210,90,Newark,6:45 AM,8:15 AM
3/19/2024,YTZ,Toronto Island,EWR,0,210,90,Newark,10:00 AM,11:30 AM
3/19/2024,YTZ,Toronto Island,EWR,0,210,90,Newark,12:00 PM,1:30 PM
3/19/2024,YTZ,Toronto Island,EWR,0,210,90,Newark,2:00 PM,3:30 PM
3/19/2024,YTZ,Toronto Island,EWR,0,210,90,Newark,7:25 PM,8:55 PM
3/19/2024,YTZ,Toronto Island,EWR,0,210,90,Newark,8:50 AM,10:20 AM
3/19/2024,YTZ,Toronto Island,EWR,0,210,210,Newark,3:00 PM,4:30 PM
3/19/2024,YTZ,Toronto Island,EWR,0,210,220,Newark,2:10 PM,5:40 PM
3/19/2024,YTZ,Toronto Island,EWR,1,252,275,Newark,11:25 AM,3:05 PM
3/19/2024,YTZ,Toronto Island,EWR,1,252,275,Newark,12:25 PM,5:00 PM
3/20/2024,YTO,Union Station,NYC,,133,90,Port Authority,9:00 PM,7:55 am+1
3/20/2024,YTZ,Toronto Island,EWR,,210,90,Newark,12:00 PM,1:30 PM
3/20/2024,YTZ,Toronto Island,EWR,0,210,90,Newark,7:25 PM,8:55 PM
3/20/2024,YTZ,Toronto Island,EWR,0,210,90,Newark,5:10 PM,6:40 PM
