date ,departure_city,departure_airport,arrival_city,stops,prices,flight_duration,arrival_airport,departure_time,arrival_time
4/7/2024,YYZ,Pearson Intl,EWR,1,175,90,Newark,7:25 AM,1:30 PM
4/7/2024,YTZ,Toronto Island,EWR,1,197,90,Newark,4:10 PM,5:40 PM
4/8/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,6:45 AM,8:15 AM
4/8/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,10:00 AM,11:30 AM
4/8/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,7:25 PM,8:55 PM
4/8/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:50 AM,10:20 AM
4/8/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,3:00 PM,4:30 PM
4/8/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:40 PM,10:10 PM
4/8/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,2:00 PM,3:30 PM
4/8/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:50 PM,2:20 PM
4/8/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,5:10 PM,6:40 PM
4/8/2024,YTZ,Toronto Island,EWR,1,168,360,Newark,11:40 AM,5:40 PM
4/8/2024,YYZ,Pearson Intl,EWR,1,175,375,Newark,11:25 AM,5:40 PM
4/8/2024,YYZ,Pearson Intl,LGA,0,188,99,LaGuardia,12:15 PM,1:54 PM
4/8/2024,YYZ,Pearson Intl,LGA,0,188,109,LaGuardia,2:30 PM,4:19 PM
4/8/2024,YYZ,Pearson Intl,LGA,0,188,116,LaGuardia,6:30 AM,8:26 AM
4/9/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,10:00 AM,11:30 AM
4/9/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,8:50 AM,10:20 AM
4/9/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,2:00 PM,3:30 PM
4/9/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,6:45 AM,8:15 AM
4/9/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,5:10 PM,6:40 PM
4/9/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,12:50 PM,2:20 PM
4/9/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,8:40 PM,10:10 PM
4/9/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,7:25 PM,8:55 PM
4/9/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,3:00 PM,4:30 PM
4/9/2024,YTZ,Toronto Island,EWR,1,164,360,Newark,11:40 AM,5:40 PM
4/9/2024,YYZ,Pearson Intl,EWR,1,171,375,Newark,11:25 AM,5:40 PM
4/9/2024,YTZ,Toronto Island,EWR,2,184,505,Newark,9:15 AM,5:40 PM
4/9/2024,YKF,Kitchener-Waterloo,EWR,2,187,108,Newark,6:45 AM,1:30 pm+1
4/10/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,2:00 PM,3:30 PM
4/10/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,8:50 AM,10:20 AM
4/10/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,10:00 AM,11:30 AM
4/10/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,3:00 PM,4:30 PM
4/10/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,5:10 PM,6:40 PM
4/10/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,6:45 AM,8:15 AM
4/10/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,8:40 PM,10:10 PM
4/10/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,12:50 PM,2:20 PM
4/10/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,7:25 PM,8:55 PM
4/10/2024,YTZ,Toronto Island,EWR,1,164,360,Newark,11:40 AM,5:40 PM
4/10/2024,YYZ,Pearson Intl,EWR,1,171,375,Newark,11:25 AM,5:40 PM
4/10/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,4:15 PM,5:46 PM
4/10/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,5:15 PM,6:46 PM
4/10/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,6:15 PM,7:46 PM
4/11/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,3:00 PM,4:30 PM
4/11/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:50 AM,10:20 AM
4/11/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,2:00 PM,3:30 PM
4/11/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:50 PM,2:20 PM
4/11/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,5:10 PM,6:40 PM
4/11/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,7:25 PM,8:55 PM
4/11/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,10:00 AM,11:30 AM
4/11/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,6:45 AM,8:15 AM
4/11/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:40 PM,10:10 PM
4/11/2024,YTZ,Toronto Island,EWR,1,168,360,Newark,11:40 AM,5:40 PM
4/11/2024,YKF,Kitchener-Waterloo,EWR,1,169,375,Newark,6:45 AM,6:24 PM
4/11/2024,YYZ,Pearson Intl,EWR,,175,97,Newark,11:25 AM,5:40 PM
4/11/2024,YYZ,Pearson Intl,LGA,1,188,100,LaGuardia,2:15 PM,3:52 PM
4/12/2024,YTO,Union Station,NYC,,139,90,Port Authority,9:00 PM,7:55 am+1
4/12/2024,YTZ,Toronto Island,EWR,,163,90,Newark,7:25 PM,8:55 PM
4/12/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,10:00 AM,11:30 AM
4/12/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:50 PM,2:20 PM
4/12/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,5:10 PM,6:40 PM
4/12/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,6:45 AM,8:15 AM
4/12/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,3:00 PM,4:30 PM
4/12/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:40 PM,10:10 PM
4/12/2024,YTZ,Toronto Island,EWR,0,163,360,Newark,2:00 PM,3:30 PM
4/12/2024,YTZ,Toronto Island,EWR,0,168,375,Newark,11:40 AM,5:40 PM
4/12/2024,YYZ,Pearson Intl,EWR,1,175,91,Newark,11:25 AM,5:40 PM
4/12/2024,YYZ,Pearson Intl,LGA,1,188,99,LaGuardia,7:40 AM,9:11 AM
4/12/2024,YYZ,Pearson Intl,LGA,0,188,107,LaGuardia,5:12 PM,6:51 PM
4/13/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,11:00 AM,12:30 PM
4/13/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,9:00 AM,10:30 AM
4/13/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:00 PM,1:30 PM
4/13/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,5:10 PM,6:40 PM
4/13/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,2:00 PM,3:30 PM
4/13/2024,YYZ,Pearson Intl,EWR,1,175,245,Newark,7:25 AM,11:30 AM
4/13/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,6:15 AM,7:46 AM
4/13/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,4:15 PM,5:46 PM
4/13/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,6:15 AM,7:46 AM
4/13/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,6:15 PM,7:46 PM
4/13/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,7:15 PM,8:46 PM
4/13/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,7:15 PM,8:46 PM
4/13/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,6:15 PM,7:46 PM
4/13/2024,YYZ,Pearson Intl,LGA,0,188,95,LaGuardia,12:54 PM,2:29 PM
4/14/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,11:00 AM,12:30 PM
4/14/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,3:00 PM,4:30 PM
4/14/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,10:00 AM,11:30 AM
4/14/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,4:10 PM,5:40 PM
4/14/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,9:40 PM,11:10 PM
4/14/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,7:25 PM,8:55 PM
4/14/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,2:00 PM,3:30 PM
4/14/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:50 PM,2:20 PM
4/14/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:50 AM,10:20 AM
4/14/2024,YTZ,Toronto Island,EWR,1,168,250,Newark,3:40 PM,7:50 PM
4/14/2024,YTZ,Toronto Island,EWR,1,168,270,Newark,9:00 AM,1:30 PM
4/14/2024,YTZ,Toronto Island,EWR,1,168,370,Newark,1:40 PM,7:50 PM
4/14/2024,YYZ,Pearson Intl,EWR,1,175,365,Newark,7:25 AM,1:30 PM
4/14/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,6:15 AM,7:46 AM
4/15/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:50 PM,2:20 PM
4/15/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,7:25 PM,8:55 PM
4/15/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:50 AM,10:20 AM
4/15/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,2:00 PM,3:30 PM
4/15/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,10:00 AM,11:30 AM
4/15/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,5:10 PM,6:40 PM
4/15/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,6:45 AM,8:15 AM
4/15/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:40 PM,10:10 PM
4/15/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,3:00 PM,4:30 PM
4/15/2024,YTZ,Toronto Island,EWR,1,168,360,Newark,11:40 AM,5:40 PM
4/15/2024,YYZ,Pearson Intl,EWR,1,175,375,Newark,11:25 AM,5:40 PM
4/15/2024,YYZ,Pearson Intl,LGA,0,188,95,LaGuardia,7:15 PM,8:50 PM
4/15/2024,YYZ,Pearson Intl,JFK,0,188,99,John F Kennedy Intl,11:11 AM,12:50 PM
4/15/2024,YYZ,Pearson Intl,LGA,0,188,99,LaGuardia,5:12 PM,6:51 PM
4/16/2024,YKF,Kitchener-Waterloo,EWR,1,147,90,Newark,6:45 AM,7:59 PM
4/16/2024,YTZ,Toronto Island,EWR,,159,90,Newark,6:45 AM,8:15 AM
4/16/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,10:00 AM,11:30 AM
4/16/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,2:00 PM,3:30 PM
4/16/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,7:25 PM,8:55 PM
4/16/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,12:50 PM,2:20 PM
4/16/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,8:40 PM,10:10 PM
4/16/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,5:10 PM,6:40 PM
4/16/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,3:00 PM,4:30 PM
4/16/2024,YTZ,Toronto Island,EWR,0,163,360,Newark,8:50 AM,10:20 AM
4/16/2024,YTZ,Toronto Island,EWR,0,164,375,Newark,11:40 AM,5:40 PM
4/16/2024,YYZ,Pearson Intl,EWR,1,171,91,Newark,11:25 AM,5:40 PM
4/16/2024,YYZ,Pearson Intl,LGA,1,188,91,LaGuardia,4:15 PM,5:46 PM
4/17/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,8:40 PM,10:10 PM
4/17/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,7:25 PM,8:55 PM
4/17/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,5:10 PM,6:40 PM
4/17/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,2:00 PM,3:30 PM
4/17/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,12:50 PM,2:20 PM
4/17/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,6:45 AM,8:15 AM
4/17/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,8:50 AM,10:20 AM
4/17/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,3:00 PM,4:30 PM
4/17/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,10:00 AM,11:30 AM
4/17/2024,YTZ,Toronto Island,EWR,1,164,360,Newark,11:40 AM,5:40 PM
4/17/2024,YYZ,Pearson Intl,EWR,1,171,375,Newark,11:25 AM,5:40 PM
4/17/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,5:15 PM,6:46 PM
4/17/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,2:20 PM,3:51 PM
4/17/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,7:15 PM,8:46 PM
4/18/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,3:00 PM,4:30 PM
4/18/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,7:25 PM,8:55 PM
4/18/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,6:45 AM,8:15 AM
4/18/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:40 PM,10:10 PM
4/18/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:50 PM,2:20 PM
4/18/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,2:00 PM,3:30 PM
4/18/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,5:10 PM,6:40 PM
4/18/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,10:00 AM,11:30 AM
4/18/2024,YTZ,Toronto Island,EWR,1,168,360,Newark,11:40 AM,5:40 PM
4/18/2024,YYZ,Pearson Intl,EWR,1,175,375,Newark,11:25 AM,5:40 PM
4/18/2024,YTZ,Toronto Island,EWR,2,188,505,Newark,9:15 AM,5:40 PM
4/18/2024,YTZ,Toronto Island,EWR,1,193,490,Newark,9:30 AM,5:40 PM
4/18/2024,YTZ,Toronto Island,EWR,0,194,90,Newark,8:50 AM,10:20 AM
4/18/2024,YYZ,Pearson Intl,LGA,1,195,317,LaGuardia,7:59 AM,1:16 PM
4/18/2024,YYZ,Pearson Intl,LGA,1,195,376,LaGuardia,7:00 AM,1:16 PM
4/18/2024,YYZ,Pearson Intl,LGA,0,188,109,LaGuardia,6:30 AM,8:19 AM
4/18/2024,YTZ,Toronto Island,EWR,0,194,90,Newark,8:50 AM,10:20 AM
4/18/2024,YYZ,Pearson Intl,LGA,1,195,317,LaGuardia,7:59 AM,1:16 PM
4/18/2024,YYZ,Pearson Intl,LGA,1,195,376,LaGuardia,7:00 AM,1:16 PM
4/18/2024,YYZ,Pearson Intl,LGA,1,195,428,LaGuardia,7:59 AM,3:07 PM
4/18/2024,YYZ,Pearson Intl,EWR,0,208,95,Newark,6:40 AM,8:15 AM
4/18/2024,YYZ,Pearson Intl,EWR,0,208,95,Newark,6:40 AM,8:15 AM
4/18/2024,YYZ,Pearson Intl,EWR,0,208,99,Newark,9:10 PM,10:49 PM
4/18/2024,YYZ,Pearson Intl,EWR,0,208,99,Newark,9:10 PM,10:49 PM
4/18/2024,YYZ,Pearson Intl,EWR,0,208,102,Newark,9:30 AM,11:12 AM
4/18/2024,YYZ,Pearson Intl,EWR,0,208,102,Newark,9:30 AM,11:12 AM
4/18/2024,YYZ,Pearson Intl,EWR,0,208,104,Newark,7:30 AM,9:14 AM
4/18/2024,YYZ,Pearson Intl,EWR,0,208,104,Newark,7:30 AM,9:14 AM
4/18/2024,YYZ,Pearson Intl,EWR,0,208,108,Newark,12:45 PM,2:33 PM
4/19/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,6:45 AM,8:15 AM
4/19/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,2:00 PM,3:30 PM
4/19/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,7:25 PM,8:55 PM
4/19/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:40 PM,10:10 PM
4/19/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,5:10 PM,6:40 PM
4/19/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,3:00 PM,4:30 PM
4/19/2024,YTZ,Toronto Island,EWR,1,168,360,Newark,11:40 AM,5:40 PM
4/19/2024,YYZ,Pearson Intl,EWR,1,175,375,Newark,11:25 AM,5:40 PM
4/19/2024,YTZ,Toronto Island,EWR,0,179,90,Newark,10:00 AM,11:30 AM
4/19/2024,YYZ,Pearson Intl,LGA,0,188,99,LaGuardia,5:12 PM,6:51 PM
4/19/2024,YYZ,Pearson Intl,LGA,0,188,109,LaGuardia,6:30 AM,8:19 AM
4/19/2024,YYZ,Pearson Intl,LGA,0,197,106,LaGuardia,6:48 PM,8:34 PM
4/19/2024,YYZ,Pearson Intl,EWR,0,208,99,Newark,4:40 PM,6:19 PM
4/19/2024,YYZ,Pearson Intl,EWR,0,208,99,Newark,9:10 PM,10:49 PM
4/20/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,11:00 AM,12:30 PM
4/20/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:00 PM,1:30 PM
4/20/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,9:00 AM,10:30 AM
4/20/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,5:10 PM,6:40 PM
4/20/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,2:00 PM,3:30 PM
4/20/2024,YYZ,Pearson Intl,EWR,1,175,245,Newark,7:25 AM,11:30 AM
4/20/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,7:15 PM,8:46 PM
4/20/2024,YYZ,Pearson Intl,LGA,0,188,95,LaGuardia,3:20 PM,4:55 PM
4/20/2024,YYZ,Pearson Intl,LGA,0,188,95,LaGuardia,8:55 PM,10:30 PM
4/20/2024,YYZ,Pearson Intl,LGA,0,188,97,LaGuardia,2:15 PM,3:52 PM
4/20/2024,YYZ,Pearson Intl,LGA,0,188,104,LaGuardia,10:15 AM,11:59 AM
4/20/2024,YYZ,Pearson Intl,LGA,0,188,109,LaGuardia,6:30 AM,8:19 AM
4/20/2024,YYZ,Pearson Intl,LGA,1,195,336,LaGuardia,2:35 PM,8:11 PM
4/20/2024,YYZ,Pearson Intl,LGA,1,195,428,LaGuardia,7:59 AM,3:07 PM
4/21/2024,YTO,Union Station,NYC,,139,90,Port Authority,9:00 PM,7:55 am+1
4/21/2024,YTZ,Toronto Island,EWR,,163,90,Newark,3:00 PM,4:30 PM
4/21/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:50 PM,2:20 PM
4/21/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,7:25 PM,8:55 PM
4/21/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,4:10 PM,5:40 PM
4/21/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:50 AM,10:20 AM
4/21/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,11:00 AM,12:30 PM
4/21/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,10:00 AM,11:30 AM
4/21/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,9:40 PM,11:10 PM
4/21/2024,YTZ,Toronto Island,EWR,0,163,250,Newark,2:00 PM,3:30 PM
4/21/2024,YTZ,Toronto Island,EWR,0,168,270,Newark,3:40 PM,7:50 PM
4/21/2024,YTZ,Toronto Island,EWR,1,168,370,Newark,9:00 AM,1:30 PM
4/21/2024,YTZ,Toronto Island,EWR,1,168,365,Newark,1:40 PM,7:50 PM
4/22/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,6:45 AM,8:15 AM
4/22/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,7:25 PM,8:55 PM
4/22/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,5:10 PM,6:40 PM
4/22/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,12:50 PM,2:20 PM
4/22/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,2:00 PM,3:30 PM
4/22/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:40 PM,10:10 PM
4/22/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,8:50 AM,10:20 AM
4/22/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,3:00 PM,4:30 PM
4/22/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,10:00 AM,11:30 AM
4/22/2024,YTZ,Toronto Island,EWR,1,168,360,Newark,11:40 AM,5:40 PM
4/22/2024,YYZ,Pearson Intl,EWR,1,175,375,Newark,11:25 AM,5:40 PM
4/22/2024,YYZ,Pearson Intl,LGA,0,188,109,LaGuardia,6:30 AM,8:19 AM
4/22/2024,YYZ,Pearson Intl,JFK,0,188,119,John F Kennedy Intl,6:00 AM,7:59 AM
4/22/2024,YYZ,Pearson Intl,EWR,0,208,95,Newark,6:40 AM,8:15 AM
4/23/2024,YKF,Kitchener-Waterloo,EWR,1,147,90,Newark,6:45 AM,6:22 PM
4/23/2024,YTZ,Toronto Island,EWR,,159,90,Newark,5:10 PM,6:40 PM
4/23/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,12:50 PM,2:20 PM
4/23/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,8:50 AM,10:20 AM
4/23/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,3:00 PM,4:30 PM
4/23/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,2:00 PM,3:30 PM
4/23/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,7:25 PM,8:55 PM
4/23/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,10:00 AM,11:30 AM
4/23/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,6:45 AM,8:15 AM
4/23/2024,YTZ,Toronto Island,EWR,0,159,360,Newark,8:40 PM,10:10 PM
4/23/2024,YTZ,Toronto Island,EWR,0,164,375,Newark,11:40 AM,5:40 PM
4/23/2024,YYZ,Pearson Intl,EWR,1,171,91,Newark,11:25 AM,5:40 PM
4/23/2024,YYZ,Pearson Intl,LGA,1,188,91,LaGuardia,5:15 PM,6:46 PM
4/24/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,3:00 PM,4:30 PM
4/24/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,5:10 PM,6:40 PM
4/24/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,7:25 PM,8:55 PM
4/24/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,8:50 AM,10:20 AM
4/24/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,2:00 PM,3:30 PM
4/24/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,12:50 PM,2:20 PM
4/24/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,6:45 AM,8:15 AM
4/24/2024,YTZ,Toronto Island,EWR,0,159,90,Newark,8:40 PM,10:10 PM
4/24/2024,YTZ,Toronto Island,EWR,0,163,90,Newark,10:00 AM,11:30 AM
4/24/2024,YTZ,Toronto Island,EWR,1,164,360,Newark,11:40 AM,5:40 PM
4/24/2024,YYZ,Pearson Intl,EWR,1,171,375,Newark,11:25 AM,5:40 PM
4/24/2024,YYZ,Pearson Intl,LGA,0,188,91,LaGuardia,5:15 PM,6:46 PM
4/24/2024,YYZ,Pearson Intl,LGA,0,188,95,LaGuardia,8:55 PM,10:30 PM
4/24/2024,YYZ,Pearson Intl,LGA,0,188,95,LaGuardia,3:20 PM,4:55 PM
